Id,SalePrice
1461,126227.195
1462,163623.06
1463,192276.61
1464,208419.4
1465,191822.83
1466,177465.86
1467,180414.69
1468,175462.73
1469,190244.44
1470,133228.27
1471,199525.88
1472,92829.13
1473,97166.14
1474,152198.42
1475,131385.81
1476,414221.8
1477,274949.94
1478,298631.8
1479,231283.8
1480,528891.94
1481,323936.28
1482,208369.4
1483,174060.45
1484,166106.89
1485,175267.64
1486,202773.56
1487,374102.1
1488,220638.42
1489,207262.69
1490,221424.38
1491,186595.1
1492,90642.94
1493,169229.77
1494,291273.9
1495,285672.94
1496,237939.31
1497,183031.23
1498,163627.05
1499,161818.48
1500,153431.23
1501,173812.3
1502,151921.83
1503,292771.94
1504,238370.16
1505,233841.39
1506,190608.98
1507,243806.28
1508,195030.66
1509,166870.69
1510,156623.75
1511,147951.08
1512,169950.78
1513,153447.2
1514,158616.23
1515,196940.94
1516,162899.55
1517,156468.19
1518,133863.94
1519,223490.8
1520,133880.23
1521,137637.23
1522,162021.75
1523,112710.64
1524,125069.09
1525,130526.53
1526,116694.164
1527,103428.59
1528,131840.8
1529,156635.27
1530,168886.31
1531,91855.36
1532,106758.91
1533,149065.56
1534,121453.78
1535,149526.08
1536,110256.63
1537,73136.55
1538,186878.44
1539,224747.62
1540,98157.71
1541,137697.4
1542,143069.28
1543,233158.86
1544,83757.51
1545,109177.51
1546,133544.62
1547,136044.12
1548,143731.95
1549,124106.91
1550,142118.81
1551,114169.87
1552,141908.62
1553,148190.33
1554,102235.23
1555,170743.83
1556,79844.4
1557,98078.875
1558,92144.91
1559,75479.84
1560,124143.984
1561,144084.61
1562,124923.305
1563,127160.28
1564,165136.2
1565,159622.39
1566,230097.58
1567,73741.58
1568,238866.4
1569,148717.58
1570,132420.56
1571,121544.6
1572,150462.11
1573,250575.64
1574,125259.42
1575,219321.03
1576,237058.89
1577,204863.52
1578,142238.36
1579,155749.1
1580,192084.44
1581,150165.66
1582,132599.98
1583,336554.16
1584,227303.8
1585,149528.6
1586,69881.87
1587,96793.65
1588,154607.6
1589,87545.75
1590,126593.91
1591,94078.5
1592,116101.03
1593,133853.27
1594,119920.14
1595,115947.47
1596,225573.61
1597,202770.69
1598,219394.45
1599,192768.97
1600,181772.67
1601,60690.2
1602,111742.88
1603,81259.625
1604,269782.22
1605,227759.47
1606,166913.4
1607,165081.9
1608,202035.4
1609,198305.48
1610,172546.73
1611,140820.7
1612,166329.75
1613,158422.27
1614,121217.21
1615,82982.055
1616,60106.945
1617,90724.69
1618,126077.91
1619,146366.02
1620,170328.05
1621,133551.44
1622,152011.64
1623,276396.12
1624,199379.58
1625,122809.586
1626,165517.97
1627,195373.3
1628,280012.53
1629,185049.33
1630,409519.25
1631,242044.53
1632,265550.6
1633,161444.73
1634,185059.22
1635,183990.33
1636,160289.42
1637,191437.77
1638,197629.44
1639,190292.69
1640,269574.12
1641,181537.81
1642,234472.69
1643,215248.7
1644,232299.66
1645,207213.34
1646,163867.97
1647,164721.17
1648,139292.39
1649,138795.92
1650,114990.87
1651,120708.164
1652,95049.24
1653,97461.02
1654,153327.61
1655,147190.44
1656,150407.22
1657,150764.97
1658,149664.64
1659,134156.27
1660,155341.22
1661,466266.0
1662,423240.0
1663,391678.47
1664,395819.7
1665,313159.94
1666,338358.7
1667,397917.22
1668,328039.66
1669,301566.12
1670,353798.16
1671,247249.44
1672,493630.38
1673,296351.88
1674,247455.17
1675,187348.98
1676,199135.66
1677,219322.33
1678,492335.2
1679,393017.0
1680,351913.75
1681,252294.36
1682,303658.62
1683,172653.67
1684,166770.48
1685,178184.88
1686,166155.28
1687,166716.25
1688,189122.77
1689,196601.5
1690,186060.9
1691,176645.89
1692,264773.28
1693,172635.44
1694,187813.92
1695,168339.86
1696,273053.0
1697,176950.95
1698,369941.53
1699,346944.38
1700,248431.22
1701,256004.97
1702,247619.3
1703,246738.64
1704,288539.72
1705,226959.39
1706,453209.72
1707,190589.02
1708,195614.23
1709,272564.06
1710,224972.39
1711,245423.9
1712,239881.7
1713,270590.47
1714,231223.3
1715,211008.03
1716,207063.45
1717,167102.08
1718,133841.89
1719,194406.92
1720,245592.28
1721,155774.89
1722,127250.03
1723,156035.14
1724,210113.38
1725,240633.11
1726,190764.17
1727,160216.5
1728,166338.92
1729,172041.8
1730,166183.53
1731,128416.44
1732,140661.23
1733,123840.055
1734,126743.06
1735,129260.11
1736,114763.04
1737,356105.88
1738,220031.84
1739,273528.44
1740,227124.84
1741,203506.8
1742,175382.02
1743,179746.28
1744,310071.94
1745,227507.42
1746,207551.3
1747,226548.34
1748,223704.4
1749,152929.97
1750,133344.98
1751,242288.42
1752,120418.15
1753,142761.31
1754,197664.73
1755,170430.19
1756,135547.3
1757,128686.46
1758,147915.52
1759,157302.27
1760,172233.62
1761,148479.42
1762,185365.16
1763,181726.05
1764,118119.49
1765,175074.98
1766,170286.94
1767,207141.92
1768,144433.5
1769,173110.17
1770,145527.3
1771,131197.16
1772,139691.33
1773,130719.32
1774,108306.875
1775,138842.67
1776,138352.17
1777,113424.59
1778,143044.36
1779,122677.62
1780,178335.72
1781,134867.53
1782,95468.97
1783,139104.83
1784,107334.78
1785,126454.58
1786,147158.83
1787,164138.0
1788,44793.945
1789,107157.1
1790,77666.78
1791,190398.88
1792,151063.06
1793,131670.27
1794,151035.05
1795,136519.89
1796,126925.33
1797,120736.75
1798,126733.57
1799,121709.305
1800,133724.12
1801,123898.32
1802,136857.72
1803,146738.44
1804,150437.5
1805,132291.14
1806,106069.75
1807,147044.16
1808,124171.53
1809,117459.086
1810,153991.47
1811,90255.63
1812,103906.96
1813,123615.08
1814,98702.16
1815,42128.242
1816,99858.47
1817,108384.195
1818,161169.94
1819,120776.56
1820,40977.766
1821,108525.44
1822,159144.12
1823,46249.84
1824,150516.36
1825,139143.78
1826,100829.91
1827,107062.56
1828,149365.6
1829,124745.29
1830,151502.08
1831,173437.08
1832,81338.38
1833,143084.06
1834,125630.09
1835,139578.84
1836,134079.47
1837,87208.63
1838,118778.586
1839,100669.17
1840,172550.1
1841,150275.81
1842,74279.61
1843,134260.75
