Id,SalePrice
1461,119685.7887488716
1462,160470.9197735024
1463,186928.13703456655
1464,194236.09954103903
1465,190853.5265106322
1466,173899.77792767805
1467,176556.27906205988
1468,162665.1333813381
1469,184024.09364125342
1470,122141.55807742933
1471,195779.91588217355
1472,94499.5920867878
1473,95921.01687147937
1474,148045.37776966515
1475,112441.70841812933
1476,379628.7203350485
1477,248854.92522001202
1478,283866.6546856235
1479,282885.191774482
1480,493303.4891900241
1481,316683.3311207352
1482,207436.06676745883
1483,178174.4746703562
1484,164787.22235890533
1485,182706.0614493899
1486,195874.41197784242
1487,340799.8930687643
1488,227746.12344509864
1489,200052.7262282885
1490,235706.80941062886
1491,193443.2118260635
1492,92138.5832471531
1493,178948.52028828356
1494,294290.6525439699
1495,286010.04845708533
1496,242060.74959111775
1497,180133.37811861697
1498,164571.7967848762
1499,159195.23445013692
1500,154883.8378625331
1501,176804.02598686144
1502,143526.96041149044
1503,290913.45691236487
1504,237449.58855346194
1505,224633.67200108318
1506,187085.22911937846
1507,253280.76436350227
1508,197049.75781271767
1509,160259.5410490421
1510,145565.6650622807
1511,152101.7380628384
1512,173303.0741186187
1513,143360.907813943
1514,164377.43038870572
1515,197422.8239966695
1516,152895.95501076602
1517,162819.9123786709
1518,130226.57068308713
1519,219645.76016647404
1520,130960.56105169574
1521,135331.41152811894
1522,174713.7324354451
1523,112562.07667970742
1524,126073.16819696577
1525,122609.20266229425
1526,111711.44526280566
1527,103003.05584701004
1528,132090.4882183179
1529,150425.14169001978
1530,171722.71391515128
1531,105265.30547247127
1532,94783.77141039104
1533,147214.06836995733
1534,125380.9547816494
1535,150200.8884009303
1536,106224.6479036686
1537,58680.01568721352
1538,147456.39377027826
1539,188940.23745275603
1540,95990.51604857823
1541,143320.62155291397
1542,141794.39724107116
1543,199972.34194022624
1544,81326.36585887741
1545,110045.22614107732
1546,132896.5305972469
1547,135857.95837949042
1548,137843.89344355243
1549,114516.97372079085
1550,136697.10542958847
1551,109377.24637998332
1552,136317.68921999424
1553,153312.77927210435
1554,110890.64712411165
1555,162872.76240035973
1556,84277.80338296384
1557,109248.6088936443
1558,97098.30449964621
1559,69647.14180693495
1560,130545.03913707015
1561,131493.87937868517
1562,129396.4731444281
1563,119948.6663436738
1564,161972.57206560706
1565,146906.63339104393
1566,233187.79737558443
1567,74899.5160815923
1568,233950.9618703809
1569,133412.44757647286
1570,135093.2216999704
1571,120659.87634172692
1572,146131.94138429384
1573,244195.74884365383
1574,115880.75222645256
1575,218115.89074985922
1576,243921.12047428582
1577,186960.3452450368
1578,143664.5418443289
1579,145978.99260249833
1580,193134.495265335
1581,152382.52367311317
1582,123699.23415092305
