Id,SalePrice
1461,123287.45
1462,161479.78
1463,187723.44
1464,193401.47
1465,207546.48
1466,167929.55
1467,192105.42
1468,164827.86
1469,194155.25
1470,128694.484
1471,188810.78
1472,92182.23
1473,95583.92
1474,147839.8
1475,126812.49
1476,445680.25
1477,251984.34
1478,313548.47
1479,241714.95
1480,484188.6
1481,310040.34
1482,211272.55
1483,166812.98
1484,167816.7
1485,176308.08
1486,198764.64
1487,367637.03
1488,238087.6
1489,228079.02
1490,241532.66
1491,192857.77
1492,92643.83
1493,199565.67
1494,301945.8
1495,301928.7
1496,249107.97
1497,174802.48
1498,163376.4
1499,157830.33
1500,158160.72
1501,174444.73
1502,142440.67
1503,328195.34
1504,243151.25
1505,241644.66
1506,183540.61
1507,242815.23
1508,205315.17
1509,159710.1
1510,157928.02
1511,147119.28
1512,174494.06
1513,151186.22
1514,178794.7
1515,211114.1
1516,152505.9
1517,167069.4
1518,133783.14
1519,228973.03
1520,139163.66
1521,138519.03
1522,168439.98
1523,112068.766
1524,119807.81
1525,113203.71
1526,116502.66
1527,101842.266
1528,134611.95
1529,156046.16
1530,200078.0
1531,98250.234
1532,105956.25
1533,142711.73
1534,117787.33
1535,145711.78
1536,120311.52
1537,61326.566
1538,174984.7
1539,187906.06
1540,86734.99
1541,135046.23
1542,140416.61
1543,220962.95
1544,81293.805
1545,109833.914
1546,134837.95
1547,134765.83
1548,150025.33
1549,120878.92
1550,153987.4
1551,108033.98
1552,140640.06
1553,152809.2
1554,106022.234
1555,165274.36
1556,83845.45
1557,112360.78
1558,90471.77
1559,71896.98
1560,148865.58
1561,123273.35
1562,125995.984
1563,125661.37
1564,180113.0
1565,137063.28
1566,233574.25
1567,78263.21
1568,225038.56
1569,136131.58
1570,116820.08
1571,109550.2
1572,151182.34
1573,247217.31
1574,121298.375
1575,234464.98
1576,258756.64
1577,209568.52
1578,152339.33
1579,148049.17
1580,200791.53
1581,150376.06
1582,128672.31
1583,338773.5
1584,221292.44
1585,139296.55
1586,67093.74
1587,85967.86
1588,157946.8
1589,102130.27
1590,123166.375
1591,90549.25
1592,124294.18
1593,134662.1
1594,162422.48
1595,111505.55
1596,232990.25
1597,195555.0
1598,223529.75
1599,186445.12
1600,172884.53
1601,72037.195
1602,110302.3
1603,87525.79
1604,264745.12
1605,249688.31
1606,165362.2
1607,143206.77
1608,196098.42
1609,205209.4
1610,164929.84
1611,142635.84
1612,160158.31
1613,166899.72
1614,132426.9
1615,86042.09
1616,65690.984
1617,88435.625
1618,122919.14
1619,145005.52
1620,151049.06
1621,136206.92
1622,143312.17
1623,282713.03
1624,213717.05
1625,121188.625
1626,173394.33
1627,195393.66
1628,284263.2
1629,189787.7
1630,396160.94
1631,245166.77
1632,263426.1
1633,164891.72
1634,190855.45
1635,178576.03
1636,159203.52
1637,194426.5
1638,201230.19
1639,187805.52
1640,261582.25
1641,181453.28
1642,230528.56
1643,224443.1
1644,234215.69
1645,197217.0
1646,159143.84
1647,159103.03
1648,131218.81
1649,144709.17
1650,115417.3
1651,117762.76
1652,91854.74
1653,94654.37
1654,150814.92
1655,136012.77
1656,144625.17
1657,151880.44
1658,146889.34
1659,134755.08
1660,153851.42
1661,451639.47
1662,478514.47
1663,391712.2
1664,321895.94
1665,328320.03
1666,309131.62
1667,391613.38
1668,345909.25
1669,317021.5
1670,371359.28
1671,259483.61
1672,475094.3
1673,291606.88
1674,245486.92
1675,200627.14
1676,203458.5
1677,238255.33
1678,464446.3
1679,380561.28
1680,353580.53
1681,278078.22
1682,310566.22
1683,186132.77
1684,163474.86
1685,173566.84
1686,166671.33
1687,162125.72
1688,187914.52
1689,192389.23
1690,192254.36
1691,169908.38
1692,263607.97
1693,173536.14
1694,187940.48
1695,165821.31
1696,269036.88
1697,166334.11
1698,378368.5
1699,340187.53
1700,260686.67
1701,255149.9
1702,256741.58
1703,247626.52
1704,302131.2
1705,232480.2
1706,455189.6
1707,236181.34
1708,227526.86
1709,293270.0
1710,231528.73
1711,272426.97
1712,243329.44
1713,271697.97
1714,213722.3
1715,211002.36
1716,194263.69
1717,180636.73
1718,120807.98
1719,196607.11
1720,262266.97
1721,166792.1
1722,116787.414
1723,149930.89
1724,231209.47
1725,248972.14
1726,191122.34
1727,155807.38
1728,183519.98
1729,178230.64
1730,154114.03
1731,127917.94
1732,140480.47
1733,123390.2
1734,132927.34
1735,110883.2
1736,106272.78
1737,385426.62
1738,231635.73
1739,287203.8
1740,255630.08
1741,214163.33
1742,173040.38
1743,181534.38
1744,318205.1
1745,230030.81
1746,227492.72
1747,229739.22
1748,228581.53
1749,148549.45
1750,123816.11
1751,241994.34
1752,117977.516
1753,140801.02
1754,200220.19
1755,174469.6
1756,129561.88
1757,125723.55
1758,155449.0
1759,159538.23
1760,176417.7
1761,142528.03
1762,176316.58
1763,180798.06
1764,114051.53
1765,166462.44
1766,183430.6
1767,210628.42
1768,150975.48
1769,169799.14
1770,147701.61
1771,128884.12
1772,142258.89
1773,134284.11
1774,106065.95
1775,140968.9
1776,125645.42
1777,112520.88
1778,139505.2
1779,118143.266
1780,172544.81
1781,132005.48
1782,87357.15
1783,128869.945
1784,97959.664
1785,133213.8
1786,148263.83
1787,170117.61
1788,47866.246
1789,99444.36
1790,68011.58
1791,193322.03
1792,155406.69
1793,134231.31
1794,149969.61
1795,136151.81
1796,124862.69
1797,107922.34
1798,125448.84
1799,111579.92
1800,134770.58
1801,127044.31
1802,131856.03
1803,137530.03
1804,145435.28
1805,133233.64
1806,111746.99
1807,133118.55
1808,120051.74
1809,120078.75
1810,147287.62
1811,92827.45
1812,102483.72
1813,122540.67
1814,109307.3
1815,46567.426
1816,97254.55
1817,108042.62
1818,136055.78
1819,122267.086
1820,41863.523
1821,104329.33
1822,155869.42
1823,36579.645
1824,133220.84
1825,133238.45
1826,97232.336
1827,102059.94
1828,135105.5
1829,119845.086
1830,149255.42
1831,161943.12
1832,71833.516
1833,154912.31
1834,123950.52
1835,129704.375
1836,129320.586
1837,81250.6
1838,138575.8
1839,84719.51
1840,178943.66
1841,143220.38
1842,70047.87
1843,139560.28
1844,140508.67
1845,125045.63
1846,148791.2
1847,158010.77
1848,42075.02
1849,117376.8
1850,114713.57
1851,152996.56
1852,124460.81
1853,117888.93
1854,165032.95
1855,138709.25
1856,217535.97
1857,141174.25
1858,134624.45
1859,118253.91
1860,154637.28
1861,118918.03
1862,337788.44
1863,331725.12
1864,332939.75
1865,349295.1
1866,359853.7
1867,247658.55
1868,289491.6
1869,217453.6
1870,263291.22
1871,249380.86
1872,170588.11
1873,237050.05
1874,136820.34
1875,214348.28
1876,206354.14
1877,213826.92
1878,199804.33
1879,133784.03
1880,132556.02
1881,236784.81
1882,242450.19
1883,192768.66
1884,212170.61
1885,228320.45
1886,294432.1
1887,216807.84
1888,296782.1
1889,167729.52
1890,124524.68
1891,130709.71
1892,104572.14
1893,135234.17
1894,118699.38
1895,136448.25
1896,125183.586
1897,124553.92
1898,107662.36
1899,161388.22
1900,155462.64
1901,179040.17
1902,147548.52
1903,229774.25
1904,150658.3
1905,205235.11
1906,173065.25
1907,195581.0
1908,111102.99
1909,136343.81
1910,121437.44
1911,219147.83
1912,321881.72
1913,137003.23
1914,57381.97
1915,295161.3
1916,68498.0
1917,250187.4
1918,141069.36
1919,166252.31
1920,140987.16
1921,419297.2
1922,351095.78
1923,226053.58
1924,218985.88
1925,201255.7
1926,393414.34
1927,134780.89
1928,162150.81
1929,125974.99
1930,131717.88
1931,146527.34
1932,133438.31
1933,182620.67
1934,183024.17
1935,174172.5
1936,200434.67
1937,181209.89
1938,169843.73
1939,248282.52
1940,199355.3
1941,174383.83
1942,163505.3
1943,209038.81
1944,352950.34
1945,399600.62
1946,134104.48
1947,363418.5
1948,190970.95
1949,243846.08
1950,179937.75
1951,278486.06
1952,225669.39
1953,171756.86
1954,193401.25
1955,126588.36
1956,300987.62
1957,147907.34
1958,290785.1
1959,129678.58
1960,114309.27
1961,119994.06
1962,92526.85
1963,103774.52
1964,115155.22
1965,145059.89
1966,144578.33
1967,301234.03
1968,428668.28
1969,391928.84
1970,462707.22
1971,473925.6
1972,414075.34
1973,263346.66
1974,330008.97
1975,377755.62
1976,267843.34
1977,361731.56
1978,375179.8
1979,358049.94
1980,195204.19
1981,377823.8
1982,251269.53
1983,216338.94
1984,144415.38
1985,230611.72
1986,215931.97
1987,177196.47
1988,177401.14
1989,187521.64
1990,213744.84
1991,259555.83
1992,225448.88
1993,161924.72
1994,235706.95
1995,182009.17
1996,226839.47
1997,315014.66
1998,342401.94
1999,271014.97
2000,312807.88
2001,263475.12
2002,243131.27
2003,251050.89
2004,286509.66
2005,217586.3
2006,229284.83
2007,243698.73
2008,238735.33
2009,192362.2
2010,187717.33
2011,132142.98
2012,177567.47
2013,182038.3
2014,186728.84
2015,216835.7
2016,195381.34
2017,202356.11
2018,108862.68
2019,135939.75
2020,93959.72
2021,104567.23
2022,172784.56
2023,139539.7
2024,253483.12
2025,379789.16
2026,170911.5
2027,159904.62
2028,153458.61
2029,174079.83
2030,288034.72
2031,265539.88
2032,311000.44
2033,282554.8
2034,177620.36
2035,220103.62
2036,192811.69
2037,207356.69
2038,350662.34
2039,224854.56
2040,382355.1
2041,275794.56
2042,196258.83
2043,177459.9
2044,163577.58
2045,214392.14
2046,136841.66
2047,145024.95
2048,134070.27
2049,134682.75
2050,185461.66
2051,107041.914
2052,128178.96
2053,148921.86
2054,85376.87
2055,159135.84
2056,140178.45
2057,120625.22
2058,214059.05
2059,134086.81
2060,175529.06
2061,181066.7
2062,135799.5
2063,109010.93
2064,148905.84
2065,125013.31
2066,166142.02
2067,118091.414
2068,102722.89
2069,85361.59
2070,108332.65
2071,88454.85
2072,117247.58
2073,136325.72
2074,193329.69
2075,145990.44
2076,125014.61
2077,160446.55
2078,125276.445
2079,126281.27
2080,118634.7
2081,117906.55
2082,117707.25
2083,144963.3
2084,113016.46
2085,117703.625
2086,125064.88
2087,107768.164
2088,87251.9
2089,70912.77
2090,122785.85
2091,123342.266
2092,128769.63
2093,116025.85
2094,113136.2
2095,154781.47
2096,74005.46
2097,86197.38
2098,152929.44
2099,54565.555
2100,75696.125
2101,115413.266
2102,125810.21
2103,90713.3
2104,135213.92
