Id,SalePrice
1461,127833.234
1462,165047.45
1463,201253.92
1464,216611.33
1465,184800.16
1466,175438.27
1467,185039.97
1468,173979.31
1469,192450.02
1470,135005.69
1471,206876.28
1472,97687.25
1473,104595.734
1474,156023.02
1475,126150.05
1476,386984.16
1477,246266.31
1478,286906.72
1479,291040.56
1480,470307.7
1481,365363.84
1482,220658.5
1483,183508.17
1484,185423.77
1485,172784.52
1486,194887.8
1487,382173.62
1488,244245.9
1489,210428.7
1490,231862.64
1491,182313.73
1492,85385.125
1493,196834.42
1494,280958.56
1495,253431.81
1496,247534.27
1497,177692.83
1498,163698.52
1499,151801.69
1500,158084.31
1501,192191.92
1502,150056.84
1503,281014.0
1504,236724.36
1505,229638.81
1506,190896.67
1507,265246.28
1508,218122.94
1509,166911.23
1510,153179.14
1511,151614.62
1512,179570.36
1513,147675.78
1514,172816.5
1515,214514.66
1516,146586.0
1517,171419.97
1518,146143.73
1519,227493.53
1520,151440.17
1521,147464.89
1522,164562.03
1523,111500.875
1524,129169.09
1525,129447.97
1526,120960.06
1527,109548.68
1528,131500.16
1529,167531.92
1530,188216.52
1531,95671.61
1532,104025.555
1533,168303.27
1534,119850.6
1535,156633.89
1536,107531.234
1537,85114.695
1538,177479.4
1539,216621.08
1540,112189.01
1541,153549.78
1542,150730.75
1543,228560.19
1544,82642.35
1545,122722.39
1546,135426.73
1547,144992.08
1548,143208.34
1549,118796.74
1550,148381.08
1551,121439.03
1552,152578.9
1553,155236.36
1554,110647.28
1555,165707.5
1556,73577.03
1557,97654.06
1558,87000.695
1559,70972.43
1560,125313.125
1561,132030.58
1562,141599.67
1563,130113.22
1564,173971.12
1565,150803.81
1566,250635.66
1567,85545.8
1568,232001.23
1569,149632.0
1570,129368.4
1571,83445.445
1572,160291.27
1573,239410.98
1574,108313.63
1575,215859.22
1576,238839.77
1577,187696.05
1578,155090.05
1579,150506.45
1580,209906.83
1581,157766.56
1582,135968.31
1583,336739.0
1584,230984.61
1585,161549.28
1586,76806.305
1587,110686.25
1588,159275.73
1589,105674.79
1590,135373.77
1591,100898.266
1592,124665.54
1593,146187.8
1594,167717.78
1595,120784.62
1596,258368.42
1597,192113.02
1598,222196.98
1599,185597.8
1600,179797.17
1601,64401.723
1602,131023.2
1603,63046.57
1604,282573.53
1605,237911.86
1606,136681.92
1607,192434.3
1608,212673.78
1609,192751.92
1610,180631.8
1611,142500.94
1612,179630.2
1613,178466.94
1614,127311.33
1615,83456.13
1616,68935.875
1617,93246.38
1618,126566.734
1619,131874.81
1620,189099.77
1621,143724.92
1622,135563.14
1623,263733.5
1624,206507.89
1625,120186.43
1626,173192.33
1627,200781.22
1628,297148.8
1629,194333.12
1630,398443.97
1631,241907.94
1632,252430.88
1633,172296.22
1634,190772.67
1635,194824.44
1636,168701.88
1637,214620.78
1638,197778.31
1639,187864.14
1640,263446.6
1641,184138.45
1642,233399.36
1643,220251.64
1644,238601.92
1645,215299.33
1646,176553.02
1647,165748.92
1648,148750.02
1649,153948.2
1650,115924.37
1651,122038.04
1652,99600.25
1653,105400.59
1654,151824.77
1655,145447.67
1656,147443.67
1657,153710.84
1658,147776.8
1659,139170.69
1660,171744.97
1661,435704.12
1662,403753.34
1663,413439.9
1664,240236.1
1665,320114.47
1666,301130.16
1667,359153.1
1668,335011.1
1669,297996.38
1670,364608.44
1671,253072.31
1672,453959.72
1673,312414.25
1674,237201.08
1675,204300.48
1676,205315.88
1677,233373.23
1678,559183.56
1679,385476.6
1680,353436.28
1681,252679.45
1682,287288.56
1683,189534.11
1684,166337.81
1685,178929.75
1686,176192.52
1687,162391.0
1688,194230.55
1689,194706.52
1690,198138.73
1691,186838.89
1692,281668.56
1693,169355.39
1694,187226.78
1695,167032.58
1696,292986.56
1697,184219.17
1698,374301.22
1699,354968.34
1700,254446.89
1701,242708.6
1702,258475.92
1703,255298.7
1704,290319.97
1705,243671.75
1706,522427.03
1707,221117.64
1708,206285.64
1709,261882.1
1710,227080.95
1711,274449.66
1712,275179.34
1713,258850.03
1714,219564.88
1715,206930.12
1716,210109.44
1717,186254.03
1718,150592.28
1719,210296.95
1720,248603.64
1721,171121.97
1722,141308.6
1723,161583.4
1724,219677.1
1725,246015.22
1726,188623.47
1727,156531.89
1728,178129.27
1729,180469.67
1730,172470.86
1731,134631.58
1732,147652.72
1733,127064.46
1734,140083.95
1735,139869.27
1736,118456.78
1737,370396.38
1738,217786.31
1739,282707.6
1740,264841.94
1741,214931.75
1742,178265.72
1743,190539.3
1744,302796.56
1745,219060.62
1746,222323.8
1747,229302.12
1748,241102.2
1749,153377.77
1750,144084.31
1751,243667.5
1752,127424.24
1753,159925.78
1754,210785.44
1755,172247.38
1756,124861.516
1757,129462.6
1758,161859.38
1759,170689.48
1760,178691.17
1761,153885.6
1762,212903.28
1763,191734.23
1764,117937.875
1765,171565.25
1766,200342.58
1767,204813.73
1768,157882.95
1769,183158.22
1770,154380.44
1771,112684.27
1772,127640.94
1773,147780.48
1774,144536.34
1775,150627.42
1776,125421.57
1777,124235.016
1778,150318.83
1779,126957.11
1780,175477.69
1781,134567.22
1782,100136.84
1783,137086.78
1784,111547.266
1785,133379.73
1786,176869.53
1787,123014.68
1788,62752.863
1789,102208.63
1790,75754.234
1791,191394.53
1792,165157.22
1793,140004.02
1794,152122.19
1795,143432.23
1796,139416.53
1797,127256.984
1798,126214.836
1799,127826.34
1800,139108.58
1801,127759.125
1802,132093.33
1803,145926.58
1804,160881.25
1805,148143.14
1806,116016.92
1807,140167.03
1808,130584.11
1809,127266.17
1810,159168.27
1811,96513.81
1812,98253.59
1813,133519.44
1814,104644.914
1815,55511.637
1816,105041.95
1817,112496.65
1818,154153.22
1819,129900.47
1820,51007.71
1821,110217.38
1822,146313.83
1823,48994.926
1824,156354.33
1825,143987.77
1826,109689.375
1827,112481.51
1828,138210.62
1829,130061.73
1830,143481.45
1831,167036.88
1832,85056.71
1833,152765.94
1834,132313.97
1835,119744.98
1836,142143.27
1837,101191.13
1838,116821.92
1839,80927.04
1840,180333.45
1841,172047.27
1842,79709.87
1843,153349.39
1844,153491.7
1845,126973.58
1846,158138.1
1847,164096.27
1848,76459.82
1849,109357.92
1850,119723.914
1851,165764.08
1852,126556.945
1853,139766.0
1854,166301.67
1855,145078.14
1856,208596.84
1857,162956.73
1858,139672.66
1859,120795.055
1860,167574.53
1861,122326.61
1862,356544.34
1863,347895.88
1864,347895.88
1865,336682.16
1866,320679.75
1867,219786.17
1868,298909.1
1869,207322.47
1870,245042.14
1871,253117.14
1872,181962.3
1873,217850.16
1874,140797.95
1875,213781.25
1876,200399.8
1877,217839.28
1878,183502.38
1879,137125.08
1880,148284.89
1881,256390.2
1882,257519.17
1883,184697.9
1884,216493.48
1885,252068.25
1886,294920.3
1887,221255.19
1888,270576.38
1889,157844.34
1890,134700.48
1891,140379.64
1892,105759.97
1893,127883.38
1894,118151.75
1895,150958.1
1896,131858.38
1897,116170.6
1898,114928.28
1899,156205.77
1900,167791.2
1901,175062.78
1902,148304.95
1903,230421.69
1904,166178.1
1905,201188.84
1906,188561.73
1907,200509.34
1908,118250.625
1909,141528.45
1910,106270.016
1911,213444.58
1912,318236.53
1913,158893.36
1914,52436.055
1915,340653.44
1916,57562.777
1917,266075.1
1918,150097.52
1919,168611.34
1920,155112.38
1921,423174.34
1922,335892.84
1923,227593.86
1924,251169.33
1925,207793.25
1926,414419.66
1927,141201.94
1928,160721.72
1929,134151.45
1930,127663.414
1931,142452.94
1932,143600.06
1933,193906.84
1934,183500.58
1935,182035.55
1936,196699.9
1937,189990.27
1938,181349.53
1939,276303.28
1940,181624.25
1941,171736.03
1942,192428.02
1943,222804.83
1944,366836.34
1945,376935.0
1946,167861.12
1947,343287.47
1948,175283.84
1949,244977.67
1950,188705.02
1951,275799.78
1952,222497.75
1953,180342.38
1954,201592.38
1955,141545.38
1956,337207.72
1957,168771.81
1958,310031.5
1959,154622.53
1960,121015.836
1961,123054.96
1962,96044.266
1963,100017.555
1964,123846.95
1965,148367.28
1966,148796.95
1967,299230.16
1968,451214.3
1969,393514.84
1970,470372.06
1971,443202.75
1972,387206.6
1973,279870.75
1974,328402.88
1975,282282.88
1976,278511.2
1977,341267.06
1978,408909.72
1979,348568.2
1980,209501.9
1981,355420.4
1982,247144.8
1983,225752.3
1984,161520.69
1985,251777.08
1986,231945.5
1987,194177.48
1988,185093.75
1989,195446.11
1990,229685.6
1991,243977.11
1992,221801.45
1993,171272.08
1994,259670.2
1995,191363.47
1996,227203.83
1997,318196.22
1998,371948.4
1999,267972.78
2000,305705.75
2001,272227.7
2002,249935.22
2003,264546.25
2004,281879.78
2005,220313.75
2006,216883.25
2007,244280.72
2008,221956.81
2009,189884.6
2010,185449.61
2011,150738.78
2012,194336.52
2013,186908.86
2014,187704.36
2015,199115.83
2016,190773.45
2017,199233.44
2018,134298.94
2019,134913.64
2020,113649.734
2021,108342.49
2022,195936.02
2023,148244.95
2024,244623.14
2025,377867.56
2026,171798.05
2027,157004.94
2028,156289.86
2029,175126.16
2030,275625.03
2031,250571.72
2032,266986.2
2033,270016.7
2034,167962.69
2035,234916.94
2036,203065.88
2037,199604.69
2038,316603.25
2039,224946.6
2040,286633.1
2041,267087.28
2042,208872.23
2043,172253.0
2044,147396.94
2045,217992.23
2046,151384.08
2047,149793.83
2048,145119.19
2049,147630.11
2050,188963.27
2051,116099.89
2052,141123.0
2053,153712.78
2054,74223.18
2055,160203.75
2056,145408.98
2057,114530.84
2058,211212.69
2059,143265.61
2060,177579.05
2061,179040.31
2062,132895.23
2063,106866.516
2064,163941.73
2065,135900.95
2066,154719.55
2067,115733.7
2068,147799.42
2069,85439.89
2070,111644.1
2071,100833.98
2072,133042.34
2073,146375.2
2074,194234.95
2075,158381.56
2076,130533.03
2077,166009.11
2078,140182.84
2079,134710.23
2080,129402.125
2081,127208.81
2082,134178.19
2083,144372.52
2084,117160.414
2085,135047.75
2086,138620.06
2087,120373.49
2088,99528.95
2089,80998.055
2090,121410.63
2091,101478.34
2092,122947.75
2093,120444.945
2094,126039.37
2095,152342.08
2096,81902.25
2097,87496.82
2098,159024.33
2099,58589.324
2100,86074.5
2101,117682.42
