Id,SalePrice
1461,123391.805
1462,156234.64
1463,179604.17
1464,182896.27
1465,196109.16
1466,178016.98
1467,166962.44
1468,170430.06
1469,187992.61
1470,121130.234
1471,194873.3
1472,92282.07
1473,97446.555
1474,152823.3
1475,133931.78
1476,384520.44
1477,267910.06
1478,306503.66
1479,217089.98
1480,495692.1
1481,288477.1
1482,214350.95
1483,169357.03
1484,162833.89
1485,167517.3
1486,199731.0
1487,312438.9
1488,241532.94
1489,211114.33
1490,203754.66
1491,184485.23
1492,91757.79
1493,189480.66
1494,275374.25
1495,279800.94
1496,230229.3
1497,182202.02
1498,161856.33
1499,157704.9
1500,161689.16
1501,177688.17
1502,152284.23
1503,319362.8
1504,235962.31
1505,213019.52
1506,196991.36
1507,238297.39
1508,199287.92
1509,162945.75
1510,144194.86
1511,146196.39
1512,162369.92
1513,130053.81
1514,167382.2
1515,199502.14
1516,156547.12
1517,154515.67
1518,125264.57
1519,219337.92
1520,137221.03
1521,141052.92
1522,174564.86
1523,109353.98
1524,123921.1
1525,125503.664
1526,130880.305
1527,112134.01
1528,132448.12
1529,146231.47
1530,188859.12
1531,117601.04
1532,95990.59
1533,139681.1
1534,119923.555
1535,158955.11
1536,109656.15
1537,84424.59
1538,191491.42
1539,203481.95
1540,102549.6
1541,146178.98
1542,142836.55
1543,232488.58
1544,81797.07
1545,104036.21
1546,130792.72
1547,130920.17
1548,128556.28
1549,116614.08
1550,142386.73
1551,106592.85
1552,142950.22
1553,145691.02
1554,113749.41
1555,179837.64
1556,90987.66
1557,120970.59
1558,97730.27
1559,113082.125
1560,150502.08
1561,154391.56
1562,128121.516
1563,117917.05
1564,161512.31
1565,150770.81
1566,242307.55
1567,79109.48
1568,229564.55
1569,143460.83
1570,128312.04
1571,124180.21
1572,156132.47
1573,242132.8
1574,102050.89
1575,226576.0
1576,230709.19
1577,199683.84
1578,152665.5
1579,144515.48
1580,187826.1
1581,145292.78
1582,130458.58
1583,326251.44
1584,230660.16
1585,143250.66
1586,75389.664
1587,97361.03
1588,151208.83
1589,103388.695
1590,144496.58
1591,100338.21
1592,117639.56
1593,131583.97
1594,130340.67
1595,106900.75
1596,243098.9
1597,200875.12
1598,204260.94
1599,189368.69
1600,184905.52
1601,68305.32
1602,116868.445
1603,88991.766
1604,280497.53
1605,250263.45
1606,171628.31
1607,182216.38
1608,206989.4
1609,193383.05
1610,154232.9
1611,148643.23
1612,166375.25
1613,160079.95
1614,121582.81
1615,91594.76
1616,78246.07
1617,91987.25
1618,127917.4
1619,135826.53
1620,151178.0
1621,139964.27
1622,139283.61
1623,313574.47
1624,217832.98
1625,124891.445
1626,172699.6
1627,182533.11
1628,284230.8
1629,181757.98
1630,374526.22
1631,241602.6
1632,245525.48
1633,163594.81
1634,186128.6
1635,177072.89
1636,154176.86
1637,179367.97
1638,208915.75
1639,180166.22
1640,252889.78
1641,180415.86
1642,237595.34
1643,229332.0
1644,225692.95
1645,194974.73
1646,155387.97
1647,160536.28
1648,137224.75
1649,141219.36
1650,114000.75
1651,122657.18
1652,95869.52
1653,96894.76
1654,158374.7
1655,149905.3
1656,148543.8
1657,154849.4
1658,154682.25
1659,141954.48
1660,149703.5
1661,415952.94
1662,395129.4
1663,399451.1
1664,383092.28
1665,321270.5
1666,301609.2
1667,370758.97
1668,333244.3
1669,323363.34
1670,332659.22
1671,266934.88
1672,522992.44
1673,299901.9
1674,251781.53
1675,192890.45
1676,190463.9
1677,210163.33
1678,457408.97
1679,380306.4
1680,326726.38
1681,263672.3
1682,300249.75
1683,180171.64
1684,173713.16
1685,175662.61
1686,168002.14
1687,160619.6
1688,186008.56
1689,188153.95
1690,187166.84
1691,173671.92
1692,264992.34
1693,167101.75
1694,180084.45
1695,169276.69
1696,279136.8
1697,174769.22
1698,375642.84
1699,313325.34
1700,249569.12
1701,250193.47
1702,253946.1
1703,252866.31
1704,297173.62
1705,240008.4
1706,470988.0
1707,233265.06
1708,213543.78
1709,272849.78
1710,231025.67
1711,260227.5
1712,222136.98
1713,255287.95
1714,211430.89
1715,204849.7
1716,188594.44
1717,173662.81
1718,146128.45
1719,203732.97
1720,256100.05
1721,156932.6
1722,132635.97
1723,150588.06
1724,214647.89
1725,237813.33
1726,187136.03
1727,169892.4
1728,178264.88
1729,163571.17
1730,167018.19
1731,121452.63
1732,129810.09
1733,118047.66
1734,128850.375
1735,118428.38
1736,114023.46
1737,350185.34
1738,211748.72
1739,264177.88
1740,215489.53
1741,187695.84
1742,172144.61
1743,175191.25
1744,284927.12
1745,226628.39
1746,231913.95
1747,214512.9
1748,223711.17
1749,157919.86
1750,137466.72
1751,228579.02
1752,119110.47
1753,135968.17
1754,213321.27
1755,170418.94
1756,121834.18
1757,121330.8
1758,139313.81
1759,178236.98
1760,165113.55
1761,137717.84
1762,173860.14
1763,170554.0
1764,112087.3
1765,176256.7
1766,167238.44
1767,201746.67
1768,147744.02
1769,152930.33
1770,144795.17
1771,133491.1
1772,129672.92
1773,135062.89
1774,129372.016
1775,134590.81
1776,116438.27
1777,116644.945
1778,137572.52
1779,113551.94
1780,173567.83
1781,136503.58
1782,89930.01
1783,119022.64
1784,102750.66
1785,112595.49
1786,161006.39
1787,172261.95
1788,69302.6
1789,104141.945
1790,84312.74
1791,155411.17
1792,150391.77
1793,126851.47
1794,142389.94
1795,140594.73
1796,133154.27
1797,121094.68
1798,130265.06
1799,111757.19
1800,131699.77
1801,125777.445
1802,143967.66
1803,154971.89
1804,141873.23
1805,136762.08
1806,109989.85
1807,135787.03
1808,123222.87
1809,124223.89
1810,152075.62
1811,115596.76
1812,107478.48
1813,124537.15
1814,99082.61
1815,64834.465
1816,103041.4
1817,117074.03
1818,134083.6
1819,117224.055
1820,74674.61
1821,118272.94
1822,137780.75
1823,37292.832
1824,130401.28
1825,128186.32
