Id,SalePrice
1461,121994.78085169793
1462,157697.13361240758
1463,187982.04996696673
1464,195587.0545767114
1465,190132.63246553778
1466,174542.91165793396
1467,175116.51109256467
1468,164456.51075940861
1469,182463.20119603234
1470,125340.03769905257
1471,197152.3884831834
1472,94978.1142533319
1473,96282.58747447246
1474,150665.3363261068
1475,118817.2871617687
1476,384284.51505922026
1477,254008.7827361648
1478,282806.2640701609
1479,280205.2055060874
1480,512942.63982689835
1481,326277.0291646501
1482,207296.9908014139
1483,172054.1347380113
1484,168300.51147917582
1485,182538.5178354716
1486,195896.00012143527
1487,337990.35635694105
1488,229614.89193403197
1489,202306.55919632173
1490,231336.1211984087
1491,191894.98924092532
1492,88485.78865101647
1493,180067.99691986263
1494,288734.84168375423
1495,284573.6334230022
1496,241444.89191959726
1497,181264.52217848203
1498,165848.46732356725
1499,163565.92250715045
1500,154221.52891463586
1501,176469.12183846463
1502,145692.11018769577
1503,295188.5531951446
1504,239727.66974288935
1505,223052.89585540118
1506,186813.64541003876
1507,256287.07127523923
1508,196072.15320806945
1509,161110.06414414692
1510,145200.6158363028
1511,149658.85543677292
1512,171673.3164368747
1513,142043.79741296833
1514,161186.21703755722
1515,190259.6012199546
1516,153779.8386412372
1517,162619.73878817155
1518,130132.42938372835
1519,222743.18309804163
1520,131574.0040780779
1521,135171.49364086462
1522,171013.8861215322
1523,115692.35073135517
1524,125322.73136703642
1525,123652.97179943681
1526,110862.07514739173
1527,101085.5000091908
1528,133583.09733377813
1529,151051.71348518156
1530,170246.36939919525
1531,102541.07585703937
1532,96007.86030920832
1533,146021.4628070334
1534,124410.21662518592
1535,152904.02238187223
1536,105191.66763377683
1537,58238.79623306589
1538,150278.15345490933
1539,191896.1345809147
1540,94570.83105547095
1541,142356.66520400016
1542,141002.60971234273
1543,209871.68307728413
1544,77970.0504004461
1545,109449.05940917289
1546,131450.91947527602
1547,135431.0741036746
1548,140046.64496172097
1549,113923.39636522159
1550,137451.2215942213
1551,110554.24916295148
1552,132106.27097379245
1553,153081.076678866
1554,110609.26165490823
1555,165901.6298306338
1556,81822.58071062373
1557,105943.86404371294
1558,94283.42547489433
1559,72957.88640106811
1560,131134.88714605867
1561,135787.22913166956
1562,130674.7134863828
1563,122354.3459249466
1564,162373.24531674816
1565,147327.37559131006
1566,226648.34403348708
1567,72861.07059018602
1568,229734.91565773176
1569,133667.2866139303
1570,136267.26745847767
1571,120452.32159476966
1572,147416.37278644776
1573,255819.95850036814
1574,115641.88511034526
1575,217848.7253522418
1576,233725.34666941414
1577,190899.91826542967
1578,143370.226987315
1579,143352.12719296452
1580,193022.86821168193
1581,149821.70182058387
1582,125985.98105680503
1583,317381.2256631986
1584,224743.2179685911
1585,141238.09406025585
1586,70136.43896869489
1587,98196.97083842655
1588,149886.6017419104
1589,99238.64302447523
1590,135028.12251367804
1591,96147.17177766727
1592,121033.22420935865
1593,126253.910494141
1594,130428.73657709002
1595,111220.54999778201
1596,238334.16643683685
1597,186883.83149661092
1598,212225.470498652
1599,170524.5239251794
1600,169884.7363597911
1601,64821.963595757996
1602,110742.59632562893
1603,82823.48341067166
1604,270269.85068727244
1605,241101.2117555035
1606,168340.40176708248
1607,164906.71611159798
1608,218775.7627847421
1609,191561.14285087748
1610,149986.35599498468
1611,137236.66356166036
1612,165714.89741851523
1613,163831.137626904
1614,123757.00956091192
1615,88229.68147833337
1616,73543.07067645135
1617,92364.26060095747
1618,126853.32080314372
1619,139789.04878151952
1620,156321.07933377256
1621,135757.4495699272
1622,141229.80682379723
1623,264566.337468283
1624,209629.24047447077
1625,119233.72970252976
1626,159055.61209233355
1627,192006.23642984347
1628,274630.8201031877
1629,177649.50565028022
1630,376004.27495046693
1631,225123.3225653562
1632,239542.30945674737
1633,169596.76643103338
1634,184438.2163644242
1635,177885.10170708378
1636,152150.61157442344
1637,200250.7107694866
1638,185444.19721605253
1639,180437.70413235953
1640,256140.73674945894
1641,177002.7006712068
1642,229529.0097901373
1643,221594.36097173253
1644,233498.335862322
1645,201242.68743958932
1646,158251.9948071302
1647,156910.78364366083
1648,130564.65701432282
1649,137934.3179078998
1650,110535.71775987858
1651,120936.38888944848
1652,97292.33588775611
1653,96689.35646418598
1654,149831.30669846534
1655,145402.02084638464
1656,145107.67570421094
1657,150593.87989408558
1658,144352.4687032248
1659,124111.92873782577
1660,156108.13193226903
1661,481937.60184835223
1662,402246.0456032244
1663,387955.8937521436
1664,501403.4495714491
1665,306389.65160755254
1666,329372.9441022496
1667,389154.979024536
1668,337260.2051327019
1669,293111.04443555535
1670,361078.79884806543
1671,255483.04568579802
1672,457184.2373727853
1673,293039.85263253754
1674,239184.3821979848
1675,187874.652880266
1676,188789.0096226267
1677,219384.05476767087
1678,470135.4716437651
1679,394225.18299418373
1680,342390.0744603309
1681,251571.25755938198
1682,300878.47976564366
1683,177160.85078959307
1684,172731.33052992384
1685,171003.22498959582
1686,170229.6541787034
1687,167901.95824515994
1688,191570.04806212924
1689,194781.4257189833
1690,191535.71703932626
1691,182141.1884067488
1692,266075.3129355563
1693,168984.12714020163
1694,182739.5400711724
